0,1,812,271,0.749769159741
1,2,757,326,0.698984302862
2,3,804,279,0.742382271468
3,4,811,272,0.748845798707
4,5,803,280,0.741458910434
5,6,822,261,0.759002770083
6,7,824,259,0.760849492151
7,8,863,220,0.796860572484
8,9,849,234,0.783933518006
9,10,855,228,0.789473684211
10,11,845,238,0.780240073869
11,12,836,247,0.771929824561
12,13,840,243,0.775623268698
13,14,799,284,0.737765466297
14,15,808,275,0.746075715605
15,16,807,276,0.745152354571
16,17,818,265,0.755309325946
17,18,828,255,0.764542936288
18,19,838,245,0.77377654663
19,20,877,206,0.809787626962
20,21,823,260,0.759926131117
21,22,862,221,0.79593721145
22,23,840,243,0.775623268698
23,24,878,205,0.810710987996
24,25,820,263,0.757156048015
25,26,840,243,0.775623268698
26,27,880,203,0.812557710065
27,28,852,231,0.786703601108
28,29,861,222,0.795013850416
29,30,840,243,0.775623268698
30,31,868,215,0.801477377655
31,32,875,208,0.807940904894
32,33,848,235,0.783010156971
33,34,853,230,0.787626962142
34,35,847,236,0.782086795937
35,36,859,224,0.793167128347
36,37,880,203,0.812557710065
37,38,863,220,0.796860572484
38,39,883,200,0.815327793167
39,40,851,232,0.785780240074
40,41,861,222,0.795013850416
41,42,846,237,0.781163434903
42,43,889,194,0.820867959372
43,44,860,223,0.794090489381
44,45,841,242,0.776546629732
45,46,861,222,0.795013850416
46,47,890,193,0.821791320406
47,48,875,208,0.807940904894
48,49,834,249,0.770083102493
49,50,875,208,0.807940904894
50,51,861,222,0.795013850416
51,52,875,208,0.807940904894
52,53,855,228,0.789473684211
53,54,869,214,0.802400738689
54,55,864,219,0.797783933518
55,56,837,246,0.772853185596
56,57,864,219,0.797783933518
57,58,857,226,0.791320406279
58,59,854,229,0.788550323176
59,60,836,247,0.771929824561
60,61,865,218,0.798707294552
61,62,880,203,0.812557710065
62,63,809,274,0.746999076639
63,64,865,218,0.798707294552
64,65,860,223,0.794090489381
65,66,769,314,0.710064635272
66,67,867,216,0.80055401662
67,68,872,211,0.805170821791
68,69,890,193,0.821791320406
69,70,880,203,0.812557710065
70,71,892,191,0.823638042475
71,72,880,203,0.812557710065
72,73,854,229,0.788550323176
73,74,850,233,0.78485687904
74,75,817,266,0.754385964912
75,76,833,250,0.769159741459
76,77,870,213,0.803324099723
77,78,829,254,0.765466297322
78,79,849,234,0.783933518006
79,80,769,314,0.710064635272
80,81,854,229,0.788550323176
81,82,818,265,0.755309325946
82,83,867,216,0.80055401662
83,84,836,247,0.771929824561
84,85,882,201,0.814404432133
85,86,873,210,0.806094182825
86,87,869,214,0.802400738689
87,88,850,233,0.78485687904
88,89,869,214,0.802400738689
89,90,826,257,0.76269621422
90,91,873,210,0.806094182825
91,92,857,226,0.791320406279
92,93,849,234,0.783933518006
93,94,872,211,0.805170821791
94,95,890,193,0.821791320406
95,96,877,206,0.809787626962
96,97,853,230,0.787626962142
97,98,868,215,0.801477377655
98,99,870,213,0.803324099723
99,100,864,219,0.797783933518
100,101,872,211,0.805170821791
101,102,879,204,0.81163434903
102,103,828,255,0.764542936288
103,104,847,236,0.782086795937
104,105,829,254,0.765466297322
105,106,877,206,0.809787626962
106,107,877,206,0.809787626962
107,108,833,250,0.769159741459
108,109,880,203,0.812557710065
109,110,851,232,0.785780240074
110,111,860,223,0.794090489381
111,112,840,243,0.775623268698
112,113,854,229,0.788550323176
113,114,900,183,0.831024930748
114,115,822,261,0.759002770083
115,116,859,224,0.793167128347
116,117,875,208,0.807940904894
117,118,904,179,0.834718374885
118,119,677,406,0.625115420129
119,120,707,376,0.652816251154
120,121,721,362,0.665743305633
121,122,787,296,0.726685133887
122,123,802,281,0.7405355494
123,124,712,371,0.657433056325
124,125,825,258,0.761772853186
125,126,777,306,0.717451523546
126,127,684,399,0.631578947368
127,128,796,287,0.734995383195
128,129,753,330,0.695290858726
129,130,707,376,0.652816251154
130,131,741,342,0.684210526316
131,132,758,325,0.699907663897
132,133,796,287,0.734995383195
133,134,726,357,0.670360110803
134,135,686,397,0.633425669437
135,136,725,358,0.669436749769
136,137,651,432,0.601108033241
137,138,725,358,0.669436749769
138,139,713,370,0.658356417359
139,140,783,300,0.722991689751
140,141,766,317,0.70729455217
141,142,771,312,0.711911357341
142,143,717,366,0.662049861496
143,144,813,270,0.750692520776
144,145,802,281,0.7405355494
145,146,820,263,0.757156048015
146,147,797,286,0.735918744229
147,148,830,253,0.766389658356
148,149,747,336,0.689750692521
149,150,767,316,0.708217913204
150,151,785,298,0.724838411819
151,152,725,358,0.669436749769
152,153,737,346,0.680517082179
153,154,762,321,0.703601108033
154,155,862,221,0.79593721145
155,156,819,264,0.756232686981
156,157,871,212,0.804247460757
157,158,752,331,0.694367497692
158,159,769,314,0.710064635272
159,160,823,260,0.759926131117
160,161,820,263,0.757156048015
161,162,849,234,0.783933518006
162,163,803,280,0.741458910434
163,164,861,222,0.795013850416
164,165,834,249,0.770083102493
165,166,813,270,0.750692520776
166,167,843,240,0.778393351801
167,168,744,339,0.686980609418
168,169,749,334,0.691597414589
169,170,594,489,0.548476454294
170,171,654,429,0.603878116343
171,172,806,277,0.744228993536
172,173,804,279,0.742382271468
173,174,758,325,0.699907663897
174,175,816,267,0.753462603878
175,176,767,316,0.708217913204
176,177,744,339,0.686980609418
177,178,785,298,0.724838411819
178,179,762,321,0.703601108033
179,180,749,334,0.691597414589
180,181,861,222,0.795013850416
181,182,726,357,0.670360110803
182,183,832,251,0.768236380425
183,184,820,263,0.757156048015
184,185,855,228,0.789473684211
185,186,852,231,0.786703601108
186,187,830,253,0.766389658356
187,188,829,254,0.765466297322
188,189,744,339,0.686980609418
189,190,745,338,0.687903970452
190,191,768,315,0.709141274238
191,192,744,339,0.686980609418
192,193,788,295,0.727608494922
193,194,821,262,0.758079409049
194,195,769,314,0.710064635272
195,196,759,324,0.700831024931
196,197,751,332,0.693444136657
197,198,769,314,0.710064635272
198,199,786,297,0.725761772853
199,200,841,242,0.776546629732
200,201,821,262,0.758079409049
201,202,837,246,0.772853185596
202,203,791,292,0.730378578024
203,204,688,395,0.635272391505
204,205,847,236,0.782086795937
205,206,756,327,0.698060941828
206,207,842,241,0.777469990766
207,208,709,374,0.654662973223
208,209,734,349,0.677746999077
209,210,745,338,0.687903970452
210,211,800,283,0.738688827331
211,212,706,377,0.65189289012
212,213,722,361,0.666666666667
213,214,779,304,0.719298245614
214,215,763,320,0.704524469067
215,216,786,297,0.725761772853
216,217,698,385,0.644506001847
217,218,702,381,0.648199445983
218,219,637,446,0.588180978763
219,220,848,235,0.783010156971
220,221,754,329,0.69621421976
221,222,691,392,0.638042474608
222,223,699,384,0.645429362881
223,224,674,409,0.622345337027
224,225,776,307,0.716528162512
225,226,712,371,0.657433056325
226,227,713,370,0.658356417359
227,228,652,431,0.602031394275
228,229,861,222,0.795013850416
229,230,763,320,0.704524469067
230,231,752,331,0.694367497692
231,232,805,278,0.743305632502
232,233,784,299,0.723915050785
233,234,772,311,0.712834718375
234,235,748,335,0.690674053555
235,236,730,353,0.67405355494
236,237,677,406,0.625115420129
237,238,658,425,0.60757156048
238,239,722,361,0.666666666667
239,240,716,367,0.661126500462
240,241,675,408,0.623268698061
241,242,775,308,0.715604801477
242,243,717,366,0.662049861496
243,244,763,320,0.704524469067
244,245,725,358,0.669436749769
245,246,746,337,0.688827331487
246,247,677,406,0.625115420129
247,248,687,396,0.634349030471
248,249,735,348,0.678670360111
249,250,725,358,0.669436749769
250,251,741,342,0.684210526316
251,252,772,311,0.712834718375
252,253,824,259,0.760849492151
253,254,879,204,0.81163434903
254,255,728,355,0.672206832872
255,256,723,360,0.667590027701
256,257,785,298,0.724838411819
257,258,678,405,0.626038781163
258,259,703,380,0.649122807018
259,260,723,360,0.667590027701
260,261,732,351,0.675900277008
261,262,749,334,0.691597414589
262,263,750,333,0.692520775623
263,264,789,294,0.728531855956
264,265,778,305,0.71837488458
265,266,758,325,0.699907663897
266,267,736,347,0.679593721145
267,268,779,304,0.719298245614
268,269,772,311,0.712834718375
269,270,707,376,0.652816251154
270,271,679,404,0.626962142198
271,272,682,401,0.6297322253
272,273,776,307,0.716528162512
273,274,750,333,0.692520775623
274,275,752,331,0.694367497692
275,276,841,242,0.776546629732
276,277,734,349,0.677746999077
277,278,757,326,0.698984302862
278,279,781,302,0.721144967682
279,280,776,307,0.716528162512
280,281,807,276,0.745152354571
281,282,834,249,0.770083102493
282,283,840,243,0.775623268698
283,284,775,308,0.715604801477
284,285,806,277,0.744228993536
285,286,827,256,0.763619575254
286,287,820,263,0.757156048015
287,288,790,293,0.72945521699
288,289,838,245,0.77377654663
289,290,862,221,0.79593721145
290,291,828,255,0.764542936288
291,292,802,281,0.7405355494
292,293,784,299,0.723915050785
293,294,825,258,0.761772853186
294,295,810,273,0.747922437673
295,296,838,245,0.77377654663
296,297,845,238,0.780240073869
297,298,833,250,0.769159741459
298,299,775,308,0.715604801477
299,300,797,286,0.735918744229
300,301,756,327,0.698060941828
301,302,773,310,0.713758079409
302,303,821,262,0.758079409049
303,304,818,265,0.755309325946
304,305,852,231,0.786703601108
305,306,830,253,0.766389658356
306,307,860,223,0.794090489381
307,308,856,227,0.790397045245
308,309,792,291,0.731301939058
309,310,814,269,0.75161588181
310,311,848,235,0.783010156971
311,312,796,287,0.734995383195
312,313,851,232,0.785780240074
313,314,880,203,0.812557710065
314,315,843,240,0.778393351801
315,316,850,233,0.78485687904
316,317,821,262,0.758079409049
