1,1,770,313,0.710987996307
3,2,1502,663,0.69376443418
5,3,2300,948,0.708128078818
7,4,3341,989,0.771593533487
9,5,4221,1192,0.779789395899
11,6,5094,1401,0.784295612009
13,7,5982,1596,0.789390340459
15,8,6841,1819,0.789953810624
17,9,7562,2181,0.776146977317
19,10,8511,2314,0.78623556582
21,11,9365,2543,0.786446086664
23,12,10299,2691,0.792840646651
25,13,11092,2981,0.788175939743
27,14,12149,3006,0.801649620587
29,15,12928,3310,0.796157162212
31,16,13697,3623,0.790819861432
33,17,14768,3635,0.802477856871
35,18,15573,3912,0.799230177059
37,19,16227,4341,0.788943990665
39,20,17329,4321,0.800415704388
41,21,18630,4103,0.819513482602
43,22,19284,4531,0.809741759395
45,23,20177,4721,0.810386376416
47,24,20898,5082,0.804387990762
49,25,21834,5229,0.806784170269
51,26,22935,5210,0.814887191331
53,27,23647,5581,0.809052962912
55,28,24621,5689,0.812306169581
57,29,25775,5618,0.821042907655
59,30,26544,5931,0.817367205543
61,31,27473,6085,0.818672149711
63,32,28674,5966,0.827771362587
65,33,29983,5740,0.839319206114
67,34,30596,6209,0.831300095096
69,35,31802,6086,0.839368665541
71,36,32532,6438,0.834795996921
73,37,33748,6305,0.842583576761
75,38,34154,6981,0.830290506868
77,39,35878,6340,0.849827087972
79,40,36245,7055,0.837066974596
81,41,37311,7072,0.840659712052
83,42,38566,6899,0.848256900913
85,43,38534,8014,0.827833634098
87,44,40091,7539,0.841717404997
89,45,40620,8093,0.83386365036
91,46,42106,7689,0.845586906316
93,47,42955,7923,0.844274539094
95,48,43749,8211,0.841974595843
97,49,44274,8769,0.834681296307
99,50,45577,8548,0.842069284065
101,51,46520,8688,0.842631502681
103,52,47822,8468,0.849564753953
105,53,48673,8700,0.848360727171
107,54,49596,8859,0.848447523736
109,55,50438,9100,0.847156437905
111,56,51410,9210,0.848069943913
113,57,52536,9167,0.851433479734
115,58,52690,10095,0.839213187863
117,59,53926,9942,0.844335191332
119,60,54685,10265,0.841955350269
121,61,55799,10234,0.845016885497
123,62,57338,9777,0.854324666617
125,63,57923,10275,0.849335757647
127,64,58965,10315,0.851111431871
129,65,59703,10660,0.848499921834
131,66,60925,10520,0.852753866611
133,67,61735,10793,0.851188506508
135,68,62865,10745,0.854027985328
137,69,63793,10900,0.854069323765
139,70,64713,11062,0.854015176509
141,71,65687,11171,0.854654037316
143,72,65933,12007,0.845945599179
145,73,67722,11301,0.856991002619
147,74,67806,12299,0.846464015979
149,75,68916,12272,0.848844656846
151,76,70299,11971,0.854491309104
153,77,71336,12017,0.855830024114
155,78,72142,12293,0.854408716764
157,79,72585,12933,0.848768680278
159,80,73632,12968,0.85025404157
161,81,74853,12830,0.85367745173
163,82,75688,13077,0.852678420549
165,83,77126,12722,0.85840530674
167,84,77581,13349,0.853194765204
169,85,78708,13305,0.855400867269
171,86,79997,13098,0.85930501101
173,87,80667,13511,0.856537620251
175,88,82319,12941,0.864150745329
177,89,83196,13147,0.863539644811
179,90,84426,12999,0.866574287914
181,91,85102,13406,0.86390953019
183,92,85917,13673,0.862707099106
185,93,86457,14216,0.858790341005
187,94,87201,14554,0.856970173456
189,95,88217,14621,0.857824928528
191,96,89426,14494,0.860527328714
193,97,89713,15290,0.854385112806
195,98,91053,15032,0.858302304756
197,99,92177,14991,0.860116825918
199,100,92312,15938,0.852766743649
201,101,93507,15826,0.855249558688
203,102,94918,15497,0.859647692795
205,103,95462,16036,0.856176792409
207,104,97049,15531,0.862044768165
209,105,98102,15561,0.863095290464
